@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
794.532107,237.8372,115.14033,54.569247,14.651554,41.961043,15.11059,17.164778,10.281709,6.703379,9.182554,8.280839,3.140927,6.962281,6.046231,2.649963,4.623988,1.077539,2.063264,1.281856,1.030001,2.031559,0.947014,1.682922,1.519908,1.455985,1.471827,1.577931,1.47611,1.679891,1.555477,1.614807,1.630398,1.614807,1.555477,1.679891,1.47611,1.577931,1.471827,1.455985,1.519908,1.682922,0.947014,2.031559,1.030001,1.281856,2.063264,1.077539,4.623988,2.649963,6.046231,6.962281,3.140927,8.280839,9.182554,6.703379,10.281709,17.164778,15.11059,41.961043,14.651554,54.569247,115.14033,237.8372,21.150121,walking
758.606414,210.131878,103.063428,95.657383,42.083506,20.471631,17.125846,40.30085,18.042457,10.029785,6.771973,19.050734,18.792519,10.201923,7.350901,11.350661,9.871361,4.344504,7.790132,8.174116,6.870788,7.283289,6.002767,5.964984,6.340358,5.974643,5.485872,5.867802,5.787336,5.99801,5.151347,5.969668,5.299749,5.969668,5.151347,5.99801,5.787336,5.867802,5.485872,5.974643,6.340358,5.964984,6.002767,7.283289,6.870788,8.174116,7.790132,4.344504,9.871361,11.350661,7.350901,10.201923,18.792519,19.050734,6.771973,10.029785,18.042457,40.30085,17.125846,20.471631,42.083506,95.657383,103.063428,210.131878,23.680901,walking
849.051247,117.770528,182.710163,24.081302,36.645721,31.022214,25.637898,15.804977,15.277607,6.104523,12.645807,5.586919,8.725111,4.976408,5.519036,6.841976,4.75064,3.166624,4.919299,5.412023,3.8552,3.778793,3.906925,3.032426,2.938971,2.141051,2.461394,2.828701,3.384256,4.12321,4.701312,5.131962,5.264703,5.131962,4.701312,4.12321,3.384256,2.828701,2.461394,2.141051,2.938971,3.032426,3.906925,3.778793,3.8552,5.412023,4.919299,3.166624,4.75064,6.841976,5.519036,4.976408,8.725111,5.586919,12.645807,6.104523,15.277607,15.804977,25.637898,31.022214,36.645721,24.081302,182.710163,117.770528,23.340407,walking
778.320414,196.900398,10.694071,47.396228,10.007296,14.796468,13.559351,8.303114,8.533392,4.493161,4.579605,3.803453,0.311711,3.830799,4.065197,3.775129,2.668527,3.834304,2.322403,0.388332,0.460135,0.32156,0.572343,0.469589,0.199903,0.487507,0.218597,0.094743,0.206924,0.365318,0.166401,0.257086,0.265552,0.257086,0.166401,0.365318,0.206924,0.094743,0.218597,0.487507,0.199903,0.469589,0.572343,0.32156,0.460135,0.388332,2.322403,3.834304,2.668527,3.775129,4.065197,3.830799,0.311711,3.803453,4.579605,4.493161,8.533392,8.303114,13.559351,14.796468,10.007296,47.396228,10.694071,196.900398,18.762824,walking
751.877502,188.750206,94.466487,55.364752,33.423556,29.848752,10.717978,18.054997,4.833289,8.041665,4.34768,9.496561,2.04659,4.402251,2.857762,3.905974,1.725323,1.143353,2.24049,0.265585,0.320479,0.306951,1.079926,0.388839,0.746079,0.717948,0.566448,0.19043,0.846352,0.7166,0.428318,0.547113,0.76712,0.547113,0.428318,0.7166,0.846352,0.19043,0.566448,0.717948,0.746079,0.388839,1.079926,0.306951,0.320479,0.265585,2.24049,1.143353,1.725323,3.905974,2.857762,4.402251,2.04659,9.496561,4.34768,8.041665,4.833289,18.054997,10.717978,29.848752,33.423556,55.364752,94.466487,188.750206,20.60261,walking
804.825025,181.138484,133.897725,28.714951,22.434952,6.497274,28.864499,16.026357,8.219435,13.578785,19.564194,8.113703,9.938234,9.954938,8.748163,9.249364,7.537412,7.622389,6.73187,7.275208,6.61162,7.092766,5.750467,6.346186,6.311454,6.138224,5.114486,5.501986,5.984523,5.824089,5.759143,5.391102,5.01005,5.391102,5.759143,5.824089,5.984523,5.501986,5.114486,6.138224,6.311454,6.346186,5.750467,7.092766,6.61162,7.275208,6.73187,7.622389,7.537412,9.249364,8.748163,9.954938,9.938234,8.113703,19.564194,13.578785,8.219435,16.026357,28.864499,6.497274,22.434952,28.714951,133.897725,181.138484,19.415843,walking
894.862702,94.106463,35.076965,38.620325,45.000204,39.665092,27.413793,29.17464,9.62463,13.487603,10.132154,7.552342,9.066709,9.237568,6.017997,4.246112,5.421935,4.383647,5.656018,4.361523,3.568846,4.00513,3.570606,3.884177,4.127964,3.869842,3.239369,3.273251,3.107002,2.950002,3.495732,3.850247,3.599268,3.850247,3.495732,2.950002,3.107002,3.273251,3.239369,3.869842,4.127964,3.884177,3.570606,4.00513,3.568846,4.361523,5.656018,4.383647,5.421935,4.246112,6.017997,9.237568,9.066709,7.552342,10.132154,13.487603,9.62463,29.17464,27.413793,39.665092,45.000204,38.620325,35.076965,94.106463,18.251193,walking
746.128012,123.954378,107.286998,82.596356,45.823657,32.412161,13.938897,18.719136,11.898975,16.101985,7.248054,12.157104,6.830173,8.420379,8.725348,6.679723,6.960869,4.708613,4.073327,2.246746,1.901528,1.682294,1.913733,1.115787,2.828576,1.108964,2.774281,2.103452,2.335464,3.072867,1.458595,3.655336,0.834316,3.655336,1.458595,3.072867,2.335464,2.103452,2.774281,1.108964,2.828576,1.115787,1.913733,1.682294,1.901528,2.246746,4.073327,4.708613,6.960869,6.679723,8.725348,8.420379,6.830173,12.157104,7.248054,16.101985,11.898975,18.719136,13.938897,32.412161,45.823657,82.596356,107.286998,123.954378,21.054206,walking
773.44783,178.29519,148.772526,39.335707,24.204009,22.665331,35.568294,14.233469,27.102556,9.315519,11.620598,7.177284,10.803827,7.277698,9.351757,8.948482,7.255147,8.865061,6.298218,7.642131,7.310107,7.443972,6.447605,7.731097,6.560775,7.713943,6.068085,7.831308,5.62432,7.933278,5.30394,7.940439,5.190475,7.940439,5.30394,7.933278,5.62432,7.831308,6.068085,7.713943,6.560775,7.731097,6.447605,7.443972,7.310107,7.642131,6.298218,8.865061,7.255147,8.948482,9.351757,7.277698,10.803827,7.177284,11.620598,9.315519,27.102556,14.233469,35.568294,22.665331,24.204009,39.335707,148.772526,178.29519,19.984039,walking
909.059161,74.740053,176.347927,13.510539,11.10209,48.704495,4.394782,15.686108,8.001561,5.144922,2.985321,3.678579,5.47747,3.397316,2.536631,4.068078,2.116246,1.70693,1.485771,0.322759,0.850059,0.706099,1.156272,1.265614,1.79461,1.217466,2.226648,0.8366,2.240388,0.295651,2.119417,0.036118,2.009997,0.036118,2.119417,0.295651,2.240388,0.8366,2.226648,1.217466,1.79461,1.265614,1.156272,0.706099,0.850059,0.322759,1.485771,1.70693,2.116246,4.068078,2.536631,3.397316,5.47747,3.678579,2.985321,5.144922,8.001561,15.686108,4.394782,48.704495,11.10209,13.510539,176.347927,74.740053,22.061891,walking
665.722063,142.653272,121.021513,32.236391,11.035662,18.463734,14.411575,11.872748,5.571489,1.794435,1.970833,6.100732,6.198978,2.789472,3.48348,3.18145,1.376777,1.876567,2.669296,2.450994,2.43101,2.739639,2.227732,2.052363,1.899266,1.336679,0.941331,1.085778,1.331805,1.426358,1.906386,2.30156,2.22104,2.30156,1.906386,1.426358,1.331805,1.085778,0.941331,1.336679,1.899266,2.052363,2.227732,2.739639,2.43101,2.450994,2.669296,1.876567,1.376777,3.18145,3.48348,2.789472,6.198978,6.100732,1.970833,1.794435,5.571489,11.872748,14.411575,18.463734,11.035662,32.236391,121.021513,142.653272,15.830576,walking
588.170864,170.828632,87.09528,15.663481,15.319272,4.625423,23.882745,17.6996,11.485767,3.018972,8.045796,5.1601,6.672954,2.933691,6.166757,2.409197,6.73695,2.250967,2.809001,1.557405,1.597331,1.90598,1.051625,0.819916,1.556629,2.170859,0.946477,1.290644,2.047508,1.873876,0.421126,1.647696,2.308678,1.647696,0.421126,1.873876,2.047508,1.290644,0.946477,2.170859,1.556629,0.819916,1.051625,1.90598,1.597331,1.557405,2.809001,2.250967,6.73695,2.409197,6.166757,2.933691,6.672954,5.1601,8.045796,3.018972,11.485767,17.6996,23.882745,4.625423,15.319272,15.663481,87.09528,170.828632,18.270639,walking
698.935669,126.371308,110.278044,21.747107,11.549964,23.646736,13.643732,15.267377,9.933552,11.480446,18.773074,9.296421,7.572311,5.433436,6.704252,1.287056,3.035656,2.829887,2.025703,1.996312,1.086973,0.970553,1.656711,1.910762,1.638566,1.401858,1.201403,1.250229,1.435855,1.655855,1.306178,1.435437,1.28913,1.435437,1.306178,1.655855,1.435855,1.250229,1.201403,1.401858,1.638566,1.910762,1.656711,0.970553,1.086973,1.996312,2.025703,2.829887,3.035656,1.287056,6.704252,5.433436,7.572311,9.296421,18.773074,11.480446,9.933552,15.267377,13.643732,23.646736,11.549964,21.747107,110.278044,126.371308,19.371226,walking
582.778284,130.249678,97.883802,58.103453,85.475549,62.191367,11.689206,16.029835,41.555433,14.831608,6.04003,20.729652,19.128783,16.204178,2.612959,11.45645,15.833076,11.852614,1.430752,9.78241,13.608995,8.886276,2.475745,10.839804,11.221326,11.142518,1.304331,6.368602,11.255154,7.28059,1.796826,8.965682,13.883487,8.965682,1.796826,7.28059,11.255154,6.368602,1.304331,11.142518,11.221326,10.839804,2.475745,8.886276,13.608995,9.78241,1.430752,11.852614,15.833076,11.45645,2.612959,16.204178,19.128783,20.729652,6.04003,14.831608,41.555433,16.029835,11.689206,62.191367,85.475549,58.103453,97.883802,130.249678,15.626546,walking
618.458216,162.272433,134.4291,60.405728,50.369279,27.254433,41.373296,4.027441,22.71885,11.12217,17.287569,8.298596,14.900288,6.665242,10.479623,8.130668,8.460958,7.727849,7.96075,8.048464,6.996608,7.68065,6.459759,6.1138,6.438245,4.801414,6.369546,4.872269,6.061283,6.158208,5.453622,7.204932,5.120173,7.204932,5.453622,6.158208,6.061283,4.872269,6.369546,4.801414,6.438245,6.1138,6.459759,7.68065,6.996608,8.048464,7.96075,7.727849,8.460958,8.130668,10.479623,6.665242,14.900288,8.298596,17.287569,11.12217,22.71885,4.027441,41.373296,27.254433,50.369279,60.405728,134.4291,162.272433,19.413361,walking
597.247217,108.381931,71.870246,46.704049,28.75505,25.865838,17.178795,9.737976,9.201296,6.331766,4.714361,8.41582,7.429975,5.305866,4.235476,1.99037,2.997144,5.664609,5.530067,4.158064,3.53904,3.5807,3.219611,3.550276,3.127601,3.425406,2.713973,3.429008,2.630783,3.517092,2.482632,3.495662,2.420562,3.495662,2.482632,3.517092,2.630783,3.429008,2.713973,3.425406,3.127601,3.550276,3.219611,3.5807,3.53904,4.158064,5.530067,5.664609,2.997144,1.99037,4.235476,5.305866,7.429975,8.41582,4.714361,6.331766,9.201296,9.737976,17.178795,25.865838,28.75505,46.704049,71.870246,108.381931,15.221339,walking
484.29205,159.132712,29.184251,60.512566,14.780507,27.668821,7.015044,11.594227,5.081034,1.740641,2.345045,3.523805,7.196219,2.226436,7.905215,0.547296,5.757497,1.299027,2.167787,0.540147,0.892176,0.690629,0.661782,1.423293,0.844816,0.6305,1.073266,0.461144,0.67856,0.529973,0.799843,1.036403,0.262512,1.036403,0.799843,0.529973,0.67856,0.461144,1.073266,0.6305,0.844816,1.423293,0.661782,0.690629,0.892176,0.540147,2.167787,1.299027,5.757497,0.547296,7.905215,2.226436,7.196219,3.523805,2.345045,1.740641,5.081034,11.594227,7.015044,27.668821,14.780507,60.512566,29.184251,159.132712,15.493818,walking
577.234567,137.543992,44.101426,2.644311,14.794789,23.02033,19.632319,4.271816,7.286172,10.364104,9.63939,3.671919,14.948287,3.790513,12.021077,5.487007,8.89023,5.969264,5.321979,6.017673,3.365684,4.717087,5.335541,3.396848,5.131577,4.08569,3.109448,3.994685,2.929775,3.337348,3.98624,4.064111,4.246347,4.064111,3.98624,3.337348,2.929775,3.994685,3.109448,4.08569,5.131577,3.396848,5.335541,4.717087,3.365684,6.017673,5.321979,5.969264,8.89023,5.487007,12.021077,3.790513,14.948287,3.671919,9.63939,10.364104,7.286172,4.271816,19.632319,23.02033,14.794789,2.644311,44.101426,137.543992,12.651439,walking
613.202393,75.305277,51.265267,43.038283,30.049914,42.238874,35.455798,22.025859,14.24077,9.733981,6.529693,5.672892,5.719871,1.821593,2.398639,5.927219,4.234148,6.691357,6.651564,6.355527,4.735282,4.165696,3.653089,3.479601,4.675679,4.71471,3.247504,3.671905,5.131852,4.864825,3.317704,4.154904,4.807029,4.154904,3.317704,4.864825,5.131852,3.671905,3.247504,4.71471,4.675679,3.479601,3.653089,4.165696,4.735282,6.355527,6.651564,6.691357,4.234148,5.927219,2.398639,1.821593,5.719871,5.672892,6.529693,9.733981,14.24077,22.025859,35.455798,42.238874,30.049914,43.038283,51.265267,75.305277,12.685285,walking
456.664552,116.178569,47.397296,54.176426,16.666288,16.402698,9.411116,12.742386,10.858464,4.08145,6.559151,2.930996,7.07008,2.049171,0.279219,1.318349,0.437178,0.778368,2.651758,1.876883,1.633321,0.785563,1.05879,0.793467,0.515282,0.840362,0.320561,0.825091,0.239742,0.936472,0.30913,0.775572,0.437009,0.775572,0.30913,0.936472,0.239742,0.825091,0.320561,0.840362,0.515282,0.793467,1.05879,0.785563,1.633321,1.876883,2.651758,0.778368,0.437178,1.318349,0.279219,2.049171,7.07008,2.930996,6.559151,4.08145,10.858464,12.742386,9.411116,16.402698,16.666288,54.176426,47.397296,116.178569,12.084239,walking
597.61502,127.104893,109.461559,43.330537,36.713577,4.920772,40.876652,23.60205,18.203116,21.05017,15.707537,11.851972,9.984479,7.506698,6.6376,6.956487,1.668302,4.825884,4.036165,4.449933,6.424502,5.843234,5.910907,6.325763,5.809813,5.759585,5.296988,4.16255,4.267169,4.443625,3.124572,2.652989,2.621218,2.652989,3.124572,4.443625,4.267169,4.16255,5.296988,5.759585,5.809813,6.325763,5.910907,5.843234,6.424502,4.449933,4.036165,4.825884,1.668302,6.956487,6.6376,7.506698,9.984479,11.851972,15.707537,21.05017,18.203116,23.60205,40.876652,4.920772,36.713577,43.330537,109.461559,127.104893,16.338882,walking
836.262285,112.070831,168.706388,19.956513,18.982162,17.366129,4.514058,9.452621,5.613982,4.689074,8.1132,6.993984,13.649686,6.91997,11.225693,5.027888,2.609397,1.523073,0.594636,1.011306,1.718214,1.077869,0.38623,0.881175,0.616002,0.555482,1.011897,0.663919,1.540974,0.415483,1.584301,0.483251,1.478036,0.483251,1.584301,0.415483,1.540974,0.663919,1.011897,0.555482,0.616002,0.881175,0.38623,1.077869,1.718214,1.011306,0.594636,1.523073,2.609397,5.027888,11.225693,6.91997,13.649686,6.993984,8.1132,4.689074,5.613982,9.452621,4.514058,17.366129,18.982162,19.956513,168.706388,112.070831,19.385073,walking
749.827151,135.323286,148.404066,47.506126,38.210494,31.482047,32.700914,17.288051,28.750485,16.625242,16.878183,20.462759,3.841516,18.402151,16.852692,4.268449,12.248294,10.747696,6.89859,6.602237,7.652236,7.361002,5.974108,7.706181,6.117826,6.71047,5.805561,7.006208,5.174995,7.094409,4.930097,7.131332,4.929539,7.131332,4.930097,7.094409,5.174995,7.006208,5.805561,6.71047,6.117826,7.706181,5.974108,7.361002,7.652236,6.602237,6.89859,10.747696,12.248294,4.268449,16.852692,18.402151,3.841516,20.462759,16.878183,16.625242,28.750485,17.288051,32.700914,31.482047,38.210494,47.506126,148.404066,135.323286,18.667165,walking
747.460697,149.343216,60.901059,50.923814,27.792156,20.277622,1.956622,11.026432,9.046281,10.519,9.499668,1.387331,12.215427,8.612597,4.904895,9.413605,5.046581,7.281672,4.432532,4.504553,4.222453,4.160656,4.381515,4.177384,4.123496,4.111121,4.021988,4.259915,3.872039,4.448915,3.686878,4.591364,3.566617,4.591364,3.686878,4.448915,3.872039,4.259915,4.021988,4.111121,4.123496,4.177384,4.381515,4.160656,4.222453,4.504553,4.432532,7.281672,5.046581,9.413605,4.904895,8.612597,12.215427,1.387331,9.499668,10.519,9.046281,11.026432,1.956622,20.277622,27.792156,50.923814,60.901059,149.343216,19.616867,walking
846.825802,94.637739,82.016967,43.323495,10.498549,27.033234,10.671152,8.018787,8.390186,3.000211,7.675589,4.885112,4.232468,2.017511,1.018714,1.38755,1.46812,0.253044,1.218533,0.919379,1.024202,0.945031,0.415621,0.698167,0.826153,0.497484,0.650524,0.54418,0.781597,0.677142,0.605783,0.806667,0.535028,0.806667,0.605783,0.677142,0.781597,0.54418,0.650524,0.497484,0.826153,0.698167,0.415621,0.945031,1.024202,0.919379,1.218533,0.253044,1.46812,1.38755,1.018714,2.017511,4.232468,4.885112,7.675589,3.000211,8.390186,8.018787,10.671152,27.033234,10.498549,43.323495,82.016967,94.637739,17.716994,walking
762.399582,189.966497,38.915364,76.686545,50.727271,18.748445,36.124409,13.951311,23.999835,10.381758,19.320494,8.006409,13.179363,8.976251,9.776374,8.732075,9.049598,6.611151,7.223223,7.386363,6.911346,6.735456,6.4458,6.040992,6.337512,6.132443,6.081293,6.737041,5.784962,4.780616,6.241588,6.466283,5.353579,6.466283,6.241588,4.780616,5.784962,6.737041,6.081293,6.132443,6.337512,6.040992,6.4458,6.735456,6.911346,7.386363,7.223223,6.611151,9.049598,8.732075,9.776374,8.976251,13.179363,8.006409,19.320494,10.381758,23.999835,13.951311,36.124409,18.748445,50.727271,76.686545,38.915364,189.966497,18.53959,walking
746.275007,216.31623,32.310199,109.727742,20.348788,17.170622,5.903001,22.501787,7.198423,8.115342,8.567539,4.772002,8.198531,2.140795,2.562784,4.145213,2.375822,0.689628,2.741881,3.846194,1.397891,0.659776,2.953148,3.199303,2.191704,0.428272,1.422565,2.991507,3.012074,0.763297,0.320617,2.039799,3.238592,2.039799,0.320617,0.763297,3.012074,2.991507,1.422565,0.428272,2.191704,3.199303,2.953148,0.659776,1.397891,3.846194,2.741881,0.689628,2.375822,4.145213,2.562784,2.140795,8.198531,4.772002,8.567539,8.115342,7.198423,22.501787,5.903001,17.170622,20.348788,109.727742,32.310199,216.31623,20.110858,walking
730.658272,137.438243,31.107555,32.165232,12.105973,16.61529,12.337825,3.187869,3.604517,5.201574,5.611088,2.769406,4.241863,2.794329,1.144506,2.947664,1.188902,1.069058,1.197806,1.590387,2.370642,2.164927,1.251629,1.024902,1.928416,1.968663,1.109788,1.360129,1.416538,1.026267,1.175685,1.582717,1.658306,1.582717,1.175685,1.026267,1.416538,1.360129,1.109788,1.968663,1.928416,1.024902,1.251629,2.164927,2.370642,1.590387,1.197806,1.069058,1.188902,2.947664,1.144506,2.794329,4.241863,2.769406,5.611088,5.201574,3.604517,3.187869,12.337825,16.61529,12.105973,32.165232,31.107555,137.438243,16.17109,walking
655.353374,110.310023,82.40208,59.807966,32.502554,36.197714,19.39874,7.951241,15.408616,7.259445,15.573138,11.848538,12.030894,15.474786,5.244526,3.04982,5.709912,8.052636,5.120225,7.16937,9.263407,7.854184,5.580607,3.539126,3.190971,4.574805,5.550285,6.094968,7.300463,6.554116,4.700386,3.841961,3.445166,3.841961,4.700386,6.554116,7.300463,6.094968,5.550285,4.574805,3.190971,3.539126,5.580607,7.854184,9.263407,7.16937,5.120225,8.052636,5.709912,3.04982,5.244526,15.474786,12.030894,11.848538,15.573138,7.259445,15.408616,7.951241,19.39874,36.197714,32.502554,59.807966,82.40208,110.310023,16.581549,walking
737.271246,9.787653,96.720066,24.045895,18.708052,24.374723,9.070164,10.977137,10.656195,2.1463,4.902152,3.733068,1.687854,3.440955,1.01413,2.904902,0.962533,1.338935,1.327258,1.301677,0.550917,0.705547,1.118607,0.537053,0.834404,0.753729,0.564422,0.753398,0.585401,0.626178,0.565741,0.479283,0.650425,0.479283,0.565741,0.626178,0.585401,0.753398,0.564422,0.753729,0.834404,0.537053,1.118607,0.705547,0.550917,1.301677,1.327258,1.338935,0.962533,2.904902,1.01413,3.440955,1.687854,3.733068,4.902152,2.1463,10.656195,10.977137,9.070164,24.374723,18.708052,24.045895,96.720066,9.787653,16.909225,walking
708.183824,44.885236,116.275222,17.122218,21.991062,23.486113,2.373344,19.316073,6.489812,7.896034,3.997755,4.531071,7.741731,1.681649,4.555523,2.040137,1.300371,3.73515,4.596479,3.318284,4.007184,1.575089,2.049875,1.899456,1.088028,1.923751,1.022625,1.355231,0.631108,1.219076,0.811619,0.74315,1.031664,0.74315,0.811619,1.219076,0.631108,1.355231,1.022625,1.923751,1.088028,1.899456,2.049875,1.575089,4.007184,3.318284,4.596479,3.73515,1.300371,2.040137,4.555523,1.681649,7.741731,4.531071,3.997755,7.896034,6.489812,19.316073,2.373344,23.486113,21.991062,17.122218,116.275222,44.885236,17.622139,walking
721.88256,93.952979,77.880059,12.817119,8.864705,20.808021,16.842603,7.167263,11.7284,15.060264,1.535013,7.522,5.297733,2.04954,6.515789,3.962415,4.336586,4.803126,2.927632,3.487291,3.037658,2.873296,3.219163,3.114038,3.568816,3.428812,3.864295,3.229116,3.333466,2.375631,1.916326,1.076954,0.160074,1.076954,1.916326,2.375631,3.333466,3.229116,3.864295,3.428812,3.568816,3.114038,3.219163,2.873296,3.037658,3.487291,2.927632,4.803126,4.336586,3.962415,6.515789,2.04954,5.297733,7.522,1.535013,15.060264,11.7284,7.167263,16.842603,20.808021,8.864705,12.817119,77.880059,93.952979,14.856306,walking
560.995065,169.570482,5.459493,29.239012,11.255108,6.268427,7.425753,2.729963,3.943021,4.900444,7.143267,2.806083,4.969644,4.47929,3.840356,3.865886,2.898932,1.932722,1.976286,1.615983,1.034174,1.32276,1.718106,1.284365,1.414856,1.674999,1.485156,1.122523,1.334858,1.424123,1.242678,1.371529,1.543038,1.371529,1.242678,1.424123,1.334858,1.122523,1.485156,1.674999,1.414856,1.284365,1.718106,1.32276,1.034174,1.615983,1.976286,1.932722,2.898932,3.865886,3.840356,4.47929,4.969644,2.806083,7.143267,4.900444,3.943021,2.729963,7.425753,6.268427,11.255108,29.239012,5.459493,169.570482,13.744492,walking
702.72127,54.461165,62.110227,28.007926,26.420434,21.862722,15.430868,11.339481,6.276608,2.105683,1.360544,4.119896,5.521738,3.935757,1.60655,3.476816,4.957241,3.112642,1.165721,1.839472,0.637736,0.527078,1.095145,1.513057,0.087024,1.667388,1.262241,2.219588,1.714947,2.135422,3.188345,1.740834,2.834547,1.740834,3.188345,2.135422,1.714947,2.219588,1.262241,1.667388,0.087024,1.513057,1.095145,0.527078,0.637736,1.839472,1.165721,3.112642,4.957241,3.476816,1.60655,3.935757,5.521738,4.119896,1.360544,2.105683,6.276608,11.339481,15.430868,21.862722,26.420434,28.007926,62.110227,54.461165,17.160807,walking
789.594369,71.460077,85.038078,25.459135,34.41207,34.861151,5.425215,25.312392,7.991667,11.274708,14.013803,4.913404,8.952189,0.968204,7.742554,5.790049,0.404552,2.75959,3.420558,3.52625,4.270701,1.784274,3.178019,3.455952,1.711274,3.02797,3.606129,1.809911,2.934291,2.948763,1.592812,2.426847,4.484555,2.426847,1.592812,2.948763,2.934291,1.809911,3.606129,3.02797,1.711274,3.455952,3.178019,1.784274,4.270701,3.52625,3.420558,2.75959,0.404552,5.790049,7.742554,0.968204,8.952189,4.913404,14.013803,11.274708,7.991667,25.312392,5.425215,34.861151,34.41207,25.459135,85.038078,71.460077,20.20117,walking
726.637574,64.083976,49.749743,10.977133,44.052349,17.181371,13.114422,11.553085,7.541606,7.959911,6.437851,14.116811,3.969158,9.13841,4.330366,7.260693,6.308195,5.99591,6.201171,3.937841,4.7781,4.034533,4.558776,4.264751,4.672022,4.469143,4.181404,3.976285,3.812513,3.635903,3.940374,4.157426,4.058362,4.157426,3.940374,3.635903,3.812513,3.976285,4.181404,4.469143,4.672022,4.264751,4.558776,4.034533,4.7781,3.937841,6.201171,5.99591,6.308195,7.260693,4.330366,9.13841,3.969158,14.116811,6.437851,7.959911,7.541606,11.553085,13.114422,17.181371,44.052349,10.977133,49.749743,64.083976,17.080968,walking
790.858047,88.860773,65.598692,31.00345,16.751625,4.938365,10.276761,11.627448,5.704518,15.356929,2.325548,4.9827,8.200455,3.5532,2.877971,0.713045,6.218143,4.131162,2.03103,2.024087,3.084379,2.527794,2.271514,1.608999,2.889334,1.459938,2.638189,2.020623,2.212836,2.780035,1.420879,3.230914,0.912246,3.230914,1.420879,2.780035,2.212836,2.020623,2.638189,1.459938,2.889334,1.608999,2.271514,2.527794,3.084379,2.024087,2.03103,4.131162,6.218143,0.713045,2.877971,3.5532,8.200455,4.9827,2.325548,15.356929,5.704518,11.627448,10.276761,4.938365,16.751625,31.00345,65.598692,88.860773,16.711952,walking
626.028586,63.190547,71.611919,13.671384,27.349065,14.439564,8.392934,7.320789,5.577095,5.893264,8.451476,2.223923,4.487418,3.810935,2.768941,2.171116,1.156145,1.301917,0.775113,0.48005,0.510979,0.312962,0.849384,0.183645,1.143274,0.414387,1.325111,0.636563,1.432274,0.825288,1.521074,0.928225,1.526132,0.928225,1.521074,0.825288,1.432274,0.636563,1.325111,0.414387,1.143274,0.183645,0.849384,0.312962,0.510979,0.48005,0.775113,1.301917,1.156145,2.171116,2.768941,3.810935,4.487418,2.223923,8.451476,5.893264,5.577095,7.320789,8.392934,14.439564,27.349065,13.671384,71.611919,63.190547,16.29798,walking
729.025679,66.613487,91.695417,51.609706,20.377082,23.635384,28.165651,1.041709,18.843553,5.324362,7.658102,2.692112,6.857852,2.350811,7.262517,6.304502,6.612392,6.348786,6.502994,4.928716,5.051756,3.512584,3.711971,2.689689,3.575678,2.834022,3.863167,2.686283,3.883576,2.232118,3.676773,1.883851,3.546029,1.883851,3.676773,2.232118,3.883576,2.686283,3.863167,2.834022,3.575678,2.689689,3.711971,3.512584,5.051756,4.928716,6.502994,6.348786,6.612392,6.304502,7.262517,2.350811,6.857852,2.692112,7.658102,5.324362,18.843553,1.041709,28.165651,23.635384,20.377082,51.609706,91.695417,66.613487,20.047092,walking
